Device ID,Manufacture Date,Installation Date,Fault Date
608,2012-12-17,2013-01-11,2017-11-02
608,2012-12-17,2013-01-11,2018-07-13
608,2012-12-17,2013-01-11,2019-05-13
608,2012-12-17,2013-01-11,2019-12-11
608,2012-12-17,2013-01-11,2020-08-14
608,2012-12-17,2013-01-11,2021-04-08
608,2012-12-17,2013-01-11,2021-09-08
608,2012-12-17,2013-01-11,2022-03-07
608,2012-12-17,2013-01-11,2022-10-02
608,2012-12-17,2013-01-11,2023-02-27
608,2012-12-17,2013-01-11,2023-08-27
609,2015-05-29,2015-09-09,2016-09-05
609,2015-05-29,2015-09-09,2017-08-18
609,2015-05-29,2015-09-09,2018-07-21
609,2015-05-29,2015-09-09,2019-04-25
609,2015-05-29,2015-09-09,2020-02-03
609,2015-05-29,2015-09-09,2020-11-16
609,2015-05-29,2015-09-09,2021-08-08
609,2015-05-29,2015-09-09,2022-04-20
609,2015-05-29,2015-09-09,2022-11-22
609,2015-05-29,2015-09-09,2023-07-14
610,2013-10-01,2013-10-23,2014-08-26
610,2013-10-01,2013-10-23,2015-07-21
610,2013-10-01,2013-10-23,2016-05-16
610,2013-10-01,2013-10-23,2017-02-25
610,2013-10-01,2013-10-23,2017-12-05
610,2013-10-01,2013-10-23,2018-09-30
610,2013-10-01,2013-10-23,2019-06-06
610,2013-10-01,2013-10-23,2020-02-19
610,2013-10-01,2013-10-23,2020-10-15
610,2013-10-01,2013-10-23,2021-05-10
610,2013-10-01,2013-10-23,2021-12-02
610,2013-10-01,2013-10-23,2022-07-10
610,2013-10-01,2013-10-23,2023-01-19
610,2013-10-01,2013-10-23,2023-07-28
611,2012-01-11,2012-01-15,2013-01-29
611,2012-01-11,2012-01-15,2013-11-03
611,2012-01-11,2012-01-15,2014-10-06
611,2012-01-11,2012-01-15,2015-07-24
611,2012-01-11,2012-01-15,2016-07-05
611,2012-01-11,2012-01-15,2017-04-17
611,2012-01-11,2012-01-15,2017-12-17
611,2012-01-11,2012-01-15,2018-09-03
611,2012-01-11,2012-01-15,2019-04-25
611,2012-01-11,2012-01-15,2019-10-23
611,2012-01-11,2012-01-15,2020-06-06
611,2012-01-11,2012-01-15,2020-12-12
611,2012-01-11,2012-01-15,2021-07-13
611,2012-01-11,2012-01-15,2022-01-01
611,2012-01-11,2012-01-15,2022-07-09
611,2012-01-11,2012-01-15,2022-12-17
611,2012-01-11,2012-01-15,2023-05-26
611,2012-01-11,2012-01-15,2023-10-04
612,2019-09-16,2020-02-17,2020-12-14
612,2019-09-16,2020-02-17,2021-11-23
612,2019-09-16,2020-02-17,2022-08-30
612,2019-09-16,2020-02-17,2023-06-04
613,2010-04-27,2010-05-26,2011-06-19
613,2010-04-27,2010-05-26,2012-05-22
613,2010-04-27,2010-05-26,2013-04-13
613,2010-04-27,2010-05-26,2014-02-08
613,2010-04-27,2010-05-26,2014-12-27
613,2010-04-27,2010-05-26,2015-09-26
613,2010-04-27,2010-05-26,2016-06-16
613,2010-04-27,2010-05-26,2017-01-31
613,2010-04-27,2010-05-26,2017-10-15
613,2010-04-27,2010-05-26,2018-06-15
613,2010-04-27,2010-05-26,2019-01-04
613,2010-04-27,2010-05-26,2019-07-04
613,2010-04-27,2010-05-26,2019-12-04
613,2010-04-27,2010-05-26,2020-05-11
613,2010-04-27,2010-05-26,2020-09-17
613,2010-04-27,2010-05-26,2021-02-08
613,2010-04-27,2010-05-26,2021-07-14
613,2010-04-27,2010-05-26,2021-12-02
613,2010-04-27,2010-05-26,2022-05-16
613,2010-04-27,2010-05-26,2022-09-13
614,2015-01-28,2015-05-17,2016-04-29
614,2015-01-28,2015-05-17,2017-05-16
614,2015-01-28,2015-05-17,2018-02-02
614,2015-01-28,2015-05-17,2018-10-24
614,2015-01-28,2015-05-17,2019-09-04
614,2015-01-28,2015-05-17,2020-06-03
614,2015-01-28,2015-05-17,2021-02-17
614,2015-01-28,2015-05-17,2021-10-01
614,2015-01-28,2015-05-17,2022-06-01
614,2015-01-28,2015-05-17,2022-12-24
614,2015-01-28,2015-05-17,2023-07-26
615,2017-10-09,2018-01-15,2019-01-08
615,2017-10-09,2018-01-15,2020-02-27
615,2017-10-09,2018-01-15,2020-12-31
615,2017-10-09,2018-01-15,2021-10-28
615,2017-10-09,2018-01-15,2022-08-07
615,2017-10-09,2018-01-15,2023-05-12
616,2013-02-24,2013-04-02,2014-04-11
616,2013-02-24,2013-04-02,2015-03-31
616,2013-02-24,2013-04-02,2016-02-13
616,2013-02-24,2013-04-02,2016-12-19
616,2013-02-24,2013-04-02,2017-09-29
616,2013-02-24,2013-04-02,2018-05-12
616,2013-02-24,2013-04-02,2019-04-08
616,2013-02-24,2013-04-02,2019-12-26
616,2013-02-24,2013-04-02,2020-07-20
616,2013-02-24,2013-04-02,2021-03-01
616,2013-02-24,2013-04-02,2021-08-26
616,2013-02-24,2013-04-02,2022-03-01
616,2013-02-24,2013-04-02,2022-08-07
616,2013-02-24,2013-04-02,2023-01-31
616,2013-02-24,2013-04-02,2023-06-21
616,2013-02-24,2013-04-02,2023-12-04
617,2019-06-27,2019-09-10,2020-08-09
617,2019-06-27,2019-09-10,2021-07-27
617,2019-06-27,2019-09-10,2022-05-21
617,2019-06-27,2019-09-10,2023-04-13
618,2015-04-16,2015-06-25,2016-07-22
618,2015-04-16,2015-06-25,2017-04-29
618,2015-04-16,2015-06-25,2018-02-18
618,2015-04-16,2015-06-25,2018-11-22
618,2015-04-16,2015-06-25,2019-09-20
618,2015-04-16,2015-06-25,2020-07-11
618,2015-04-16,2015-06-25,2021-04-08
618,2015-04-16,2015-06-25,2021-11-30
618,2015-04-16,2015-06-25,2022-05-19
618,2015-04-16,2015-06-25,2023-01-01
618,2015-04-16,2015-06-25,2023-08-20
619,2012-10-09,2013-03-04,2014-02-16
619,2012-10-09,2013-03-04,2015-01-04
619,2012-10-09,2013-03-04,2015-12-08
619,2012-10-09,2013-03-04,2016-10-04
619,2012-10-09,2013-03-04,2017-08-30
619,2012-10-09,2013-03-04,2018-05-09
619,2012-10-09,2013-03-04,2019-01-18
619,2012-10-09,2013-03-04,2019-10-14
619,2012-10-09,2013-03-04,2020-06-09
619,2012-10-09,2013-03-04,2021-02-09
619,2012-10-09,2013-03-04,2021-08-25
619,2012-10-09,2013-03-04,2022-04-02
619,2012-10-09,2013-03-04,2022-09-01
619,2012-10-09,2013-03-04,2023-01-25
619,2012-10-09,2013-03-04,2023-08-01
620,2014-07-23,2014-11-28,2015-12-31
620,2014-07-23,2014-11-28,2016-12-11
620,2014-07-23,2014-11-28,2017-10-31
620,2014-07-23,2014-11-28,2018-07-23
620,2014-07-23,2014-11-28,2019-05-10
620,2014-07-23,2014-11-28,2020-03-18
620,2014-07-23,2014-11-28,2020-12-03
620,2014-07-23,2014-11-28,2021-08-21
620,2014-07-23,2014-11-28,2022-04-23
620,2014-07-23,2014-11-28,2022-11-04
620,2014-07-23,2014-11-28,2023-06-15
620,2014-07-23,2014-11-28,2023-12-20
621,2012-12-17,2013-03-12,2014-05-27
621,2012-12-17,2013-03-12,2015-05-23
621,2012-12-17,2013-03-12,2016-03-18
621,2012-12-17,2013-03-12,2017-01-18
621,2012-12-17,2013-03-12,2017-11-02
621,2012-12-17,2013-03-12,2018-09-16
621,2012-12-17,2013-03-12,2019-05-29
621,2012-12-17,2013-03-12,2020-03-17
621,2012-12-17,2013-03-12,2020-09-28
621,2012-12-17,2013-03-12,2021-04-29
621,2012-12-17,2013-03-12,2021-11-01
621,2012-12-17,2013-03-12,2022-05-02
621,2012-12-17,2013-03-12,2022-10-22
621,2012-12-17,2013-03-12,2023-03-31
621,2012-12-17,2013-03-12,2023-10-09
622,2011-09-26,2011-11-07,2012-11-20
622,2011-09-26,2011-11-07,2013-10-13
622,2011-09-26,2011-11-07,2014-08-13
622,2011-09-26,2011-11-07,2015-07-11
622,2011-09-26,2011-11-07,2016-05-06
622,2011-09-26,2011-11-07,2017-02-01
622,2011-09-26,2011-11-07,2017-11-02
622,2011-09-26,2011-11-07,2018-07-27
622,2011-09-26,2011-11-07,2019-03-11
622,2011-09-26,2011-11-07,2019-09-28
622,2011-09-26,2011-11-07,2020-03-25
622,2011-09-26,2011-11-07,2020-10-13
622,2011-09-26,2011-11-07,2021-05-27
622,2011-09-26,2011-11-07,2021-10-28
622,2011-09-26,2011-11-07,2022-04-29
622,2011-09-26,2011-11-07,2022-09-20
622,2011-09-26,2011-11-07,2023-02-07
622,2011-09-26,2011-11-07,2023-07-09
622,2011-09-26,2011-11-07,2023-11-14
623,2011-05-28,2011-09-05,2012-09-12
623,2011-05-28,2011-09-05,2013-07-30
623,2011-05-28,2011-09-05,2014-07-21
623,2011-05-28,2011-09-05,2015-05-22
623,2011-05-28,2011-09-05,2016-01-27
623,2011-05-28,2011-09-05,2016-10-05
623,2011-05-28,2011-09-05,2017-04-04
623,2011-05-28,2011-09-05,2017-12-14
623,2011-05-28,2011-09-05,2018-09-10
623,2011-05-28,2011-09-05,2019-03-30
623,2011-05-28,2011-09-05,2019-11-11
623,2011-05-28,2011-09-05,2020-06-07
623,2011-05-28,2011-09-05,2020-11-29
623,2011-05-28,2011-09-05,2021-06-25
623,2011-05-28,2011-09-05,2021-12-06
623,2011-05-28,2011-09-05,2022-06-16
623,2011-05-28,2011-09-05,2022-10-18
623,2011-05-28,2011-09-05,2023-03-05
623,2011-05-28,2011-09-05,2023-07-16
623,2011-05-28,2011-09-05,2023-11-20
624,2020-06-19,2020-07-30,2021-08-25
624,2020-06-19,2020-07-30,2022-11-28
624,2020-06-19,2020-07-30,2023-10-26
625,2017-10-20,2018-04-04,2019-02-22
625,2017-10-20,2018-04-04,2019-11-30
625,2017-10-20,2018-04-04,2020-12-04
625,2017-10-20,2018-04-04,2021-09-24
625,2017-10-20,2018-04-04,2022-10-01
625,2017-10-20,2018-04-04,2023-07-27
626,2013-01-24,2013-02-27,2014-03-13
626,2013-01-24,2013-02-27,2015-03-06
626,2013-01-24,2013-02-27,2016-01-02
626,2013-01-24,2013-02-27,2016-09-12
626,2013-01-24,2013-02-27,2017-06-16
626,2013-01-24,2013-02-27,2018-03-21
626,2013-01-24,2013-02-27,2018-11-22
626,2013-01-24,2013-02-27,2019-06-28
626,2013-01-24,2013-02-27,2020-02-03
626,2013-01-24,2013-02-27,2020-10-09
626,2013-01-24,2013-02-27,2021-05-25
626,2013-01-24,2013-02-27,2021-12-14
626,2013-01-24,2013-02-27,2022-07-02
626,2013-01-24,2013-02-27,2022-12-07
626,2013-01-24,2013-02-27,2023-05-12
626,2013-01-24,2013-02-27,2023-10-24
627,2020-02-27,2020-03-15,2021-03-18
627,2020-02-27,2020-03-15,2022-01-13
627,2020-02-27,2020-03-15,2022-10-14
627,2020-02-27,2020-03-15,2023-09-15
628,2013-02-15,2013-07-30,2014-07-06
628,2013-02-15,2013-07-30,2015-04-25
628,2013-02-15,2013-07-30,2016-01-07
628,2013-02-15,2013-07-30,2017-01-15
628,2013-02-15,2013-07-30,2017-11-10
628,2013-02-15,2013-07-30,2018-07-30
628,2013-02-15,2013-07-30,2019-04-11
628,2013-02-15,2013-07-30,2019-10-31
628,2013-02-15,2013-07-30,2020-07-11
628,2013-02-15,2013-07-30,2021-04-08
628,2013-02-15,2013-07-30,2021-10-19
628,2013-02-15,2013-07-30,2022-06-24
628,2013-02-15,2013-07-30,2022-12-25
628,2013-02-15,2013-07-30,2023-07-19
629,2011-07-14,2011-12-14,2012-12-24
629,2011-07-14,2011-12-14,2014-02-04
629,2011-07-14,2011-12-14,2015-01-17
629,2011-07-14,2011-12-14,2015-11-27
629,2011-07-14,2011-12-14,2016-07-14
629,2011-07-14,2011-12-14,2017-03-03
629,2011-07-14,2011-12-14,2017-11-30
629,2011-07-14,2011-12-14,2018-09-07
629,2011-07-14,2011-12-14,2019-04-28
629,2011-07-14,2011-12-14,2019-11-18
629,2011-07-14,2011-12-14,2020-05-04
629,2011-07-14,2011-12-14,2020-11-01
629,2011-07-14,2011-12-14,2021-05-09
629,2011-07-14,2011-12-14,2021-10-17
629,2011-07-14,2011-12-14,2022-03-17
629,2011-07-14,2011-12-14,2022-08-23
629,2011-07-14,2011-12-14,2023-02-12
629,2011-07-14,2011-12-14,2023-07-13
629,2011-07-14,2011-12-14,2023-11-27
630,2020-01-21,2020-05-22,2021-06-11
630,2020-01-21,2020-05-22,2022-05-17
630,2020-01-21,2020-05-22,2023-03-24
631,2011-05-03,2011-07-18,2012-07-08
631,2011-05-03,2011-07-18,2013-05-08
631,2011-05-03,2011-07-18,2014-05-19
631,2011-05-03,2011-07-18,2015-01-24
631,2011-05-03,2011-07-18,2015-12-29
631,2011-05-03,2011-07-18,2016-10-13
631,2011-05-03,2011-07-18,2017-06-04
631,2011-05-03,2011-07-18,2018-02-06
631,2011-05-03,2011-07-18,2018-09-17
631,2011-05-03,2011-07-18,2019-05-14
631,2011-05-03,2011-07-18,2019-12-24
631,2011-05-03,2011-07-18,2020-07-16
631,2011-05-03,2011-07-18,2021-01-30
631,2011-05-03,2011-07-18,2021-07-21
631,2011-05-03,2011-07-18,2022-01-30
631,2011-05-03,2011-07-18,2022-07-22
631,2011-05-03,2011-07-18,2022-12-06
631,2011-05-03,2011-07-18,2023-05-03
631,2011-05-03,2011-07-18,2023-09-18
632,2019-01-22,2019-04-19,2020-04-05
632,2019-01-22,2019-04-19,2021-04-27
632,2019-01-22,2019-04-19,2022-03-17
632,2019-01-22,2019-04-19,2023-01-25
632,2019-01-22,2019-04-19,2023-12-21
633,2020-10-31,2021-02-25,2022-02-05
633,2020-10-31,2021-02-25,2023-01-09
633,2020-10-31,2021-02-25,2023-12-05
634,2012-06-15,2012-09-29,2013-10-12
634,2012-06-15,2012-09-29,2014-09-04
634,2012-06-15,2012-09-29,2015-06-16
634,2012-06-15,2012-09-29,2016-06-15
634,2012-06-15,2012-09-29,2017-04-19
634,2012-06-15,2012-09-29,2018-01-06
634,2012-06-15,2012-09-29,2018-10-03
634,2012-06-15,2012-09-29,2019-07-19
634,2012-06-15,2012-09-29,2020-02-14
634,2012-06-15,2012-09-29,2020-09-23
634,2012-06-15,2012-09-29,2021-03-18
634,2012-06-15,2012-09-29,2021-09-27
634,2012-06-15,2012-09-29,2022-04-11
634,2012-06-15,2012-09-29,2022-09-12
634,2012-06-15,2012-09-29,2023-02-21
634,2012-06-15,2012-09-29,2023-08-09
635,2019-02-26,2019-05-23,2020-04-09
635,2019-02-26,2019-05-23,2021-04-04
635,2019-02-26,2019-05-23,2022-03-15
635,2019-02-26,2019-05-23,2023-01-21
635,2019-02-26,2019-05-23,2023-12-10
636,2013-04-27,2013-05-24,2014-06-08
636,2013-04-27,2013-05-24,2015-04-08
636,2013-04-27,2013-05-24,2016-01-08
636,2013-04-27,2013-05-24,2016-12-09
636,2013-04-27,2013-05-24,2017-09-29
636,2013-04-27,2013-05-24,2018-06-21
636,2013-04-27,2013-05-24,2019-02-11
636,2013-04-27,2013-05-24,2019-11-09
636,2013-04-27,2013-05-24,2020-05-27
636,2013-04-27,2013-05-24,2021-01-29
636,2013-04-27,2013-05-24,2021-09-06
636,2013-04-27,2013-05-24,2022-02-23
636,2013-04-27,2013-05-24,2022-09-03
636,2013-04-27,2013-05-24,2023-04-18
636,2013-04-27,2013-05-24,2023-10-21
637,2011-12-05,2012-01-31,2013-02-25
637,2011-12-05,2012-01-31,2013-12-16
637,2011-12-05,2012-01-31,2014-09-24
637,2011-12-05,2012-01-31,2015-07-30
637,2011-12-05,2012-01-31,2016-06-05
637,2011-12-05,2012-01-31,2017-04-01
637,2011-12-05,2012-01-31,2018-01-09
637,2011-12-05,2012-01-31,2018-09-24
637,2011-12-05,2012-01-31,2019-04-06
637,2011-12-05,2012-01-31,2019-11-12
637,2011-12-05,2012-01-31,2020-06-28
637,2011-12-05,2012-01-31,2021-01-19
637,2011-12-05,2012-01-31,2021-07-26
637,2011-12-05,2012-01-31,2022-01-23
637,2011-12-05,2012-01-31,2022-07-12
637,2011-12-05,2012-01-31,2022-11-14
637,2011-12-05,2012-01-31,2023-04-29
637,2011-12-05,2012-01-31,2023-09-14
638,2014-01-10,2014-02-10,2014-11-17
638,2014-01-10,2014-02-10,2015-12-29
638,2014-01-10,2014-02-10,2016-10-13
638,2014-01-10,2014-02-10,2017-11-07
638,2014-01-10,2014-02-10,2018-10-24
638,2014-01-10,2014-02-10,2019-06-16
638,2014-01-10,2014-02-10,2020-03-21
638,2014-01-10,2014-02-10,2020-10-25
638,2014-01-10,2014-02-10,2021-05-29
638,2014-01-10,2014-02-10,2021-12-20
638,2014-01-10,2014-02-10,2022-07-25
638,2014-01-10,2014-02-10,2023-02-12
638,2014-01-10,2014-02-10,2023-07-24
639,2011-08-04,2011-12-16,2012-12-07
639,2011-08-04,2011-12-16,2013-09-15
639,2011-08-04,2011-12-16,2014-07-27
639,2011-08-04,2011-12-16,2015-07-26
639,2011-08-04,2011-12-16,2016-05-02
639,2011-08-04,2011-12-16,2016-12-14
639,2011-08-04,2011-12-16,2017-09-26
639,2011-08-04,2011-12-16,2018-05-10
639,2011-08-04,2011-12-16,2019-01-07
639,2011-08-04,2011-12-16,2019-08-14
639,2011-08-04,2011-12-16,2020-04-19
639,2011-08-04,2011-12-16,2020-10-30
639,2011-08-04,2011-12-16,2021-04-14
639,2011-08-04,2011-12-16,2021-10-01
639,2011-08-04,2011-12-16,2022-02-26
639,2011-08-04,2011-12-16,2022-08-02
639,2011-08-04,2011-12-16,2023-01-28
639,2011-08-04,2011-12-16,2023-07-07
639,2011-08-04,2011-12-16,2023-12-15
640,2017-10-08,2018-03-25,2019-03-30
640,2017-10-08,2018-03-25,2020-02-03
640,2017-10-08,2018-03-25,2021-01-04
640,2017-10-08,2018-03-25,2021-11-05
640,2017-10-08,2018-03-25,2022-09-16
640,2017-10-08,2018-03-25,2023-05-18
641,2017-12-18,2018-03-26,2019-01-27
641,2017-12-18,2018-03-26,2020-01-21
641,2017-12-18,2018-03-26,2021-01-05
641,2017-12-18,2018-03-26,2021-09-21
641,2017-12-18,2018-03-26,2022-06-03
641,2017-12-18,2018-03-26,2023-02-02
641,2017-12-18,2018-03-26,2023-10-23
642,2016-04-13,2016-04-25,2017-06-14
642,2016-04-13,2016-04-25,2018-06-06
642,2016-04-13,2016-04-25,2019-05-14
642,2016-04-13,2016-04-25,2020-01-24
642,2016-04-13,2016-04-25,2020-12-16
642,2016-04-13,2016-04-25,2021-10-01
642,2016-04-13,2016-04-25,2022-05-27
642,2016-04-13,2016-04-25,2022-12-18
642,2016-04-13,2016-04-25,2023-08-05
643,2018-08-14,2018-10-06,2019-09-20
643,2018-08-14,2018-10-06,2020-08-06
643,2018-08-14,2018-10-06,2021-07-23
643,2018-08-14,2018-10-06,2022-03-08
643,2018-08-14,2018-10-06,2023-02-10
643,2018-08-14,2018-10-06,2023-12-12
644,2010-06-03,2010-10-19,2011-10-13
644,2010-06-03,2010-10-19,2012-10-29
644,2010-06-03,2010-10-19,2013-09-17
644,2010-06-03,2010-10-19,2014-07-12
644,2010-06-03,2010-10-19,2015-05-31
644,2010-06-03,2010-10-19,2016-04-24
644,2010-06-03,2010-10-19,2016-12-09
644,2010-06-03,2010-10-19,2017-08-18
644,2010-06-03,2010-10-19,2018-03-09
644,2010-06-03,2010-10-19,2018-10-23
644,2010-06-03,2010-10-19,2019-04-29
644,2010-06-03,2010-10-19,2019-12-03
644,2010-06-03,2010-10-19,2020-05-31
644,2010-06-03,2010-10-19,2020-11-20
644,2010-06-03,2010-10-19,2021-05-28
644,2010-06-03,2010-10-19,2021-10-16
644,2010-06-03,2010-10-19,2022-03-20
644,2010-06-03,2010-10-19,2022-07-26
644,2010-06-03,2010-10-19,2022-12-18
644,2010-06-03,2010-10-19,2023-05-10
645,2014-08-07,2015-01-27,2016-01-17
645,2014-08-07,2015-01-27,2016-10-12
645,2014-08-07,2015-01-27,2017-08-16
645,2014-08-07,2015-01-27,2018-09-10
645,2014-08-07,2015-01-27,2019-06-12
645,2014-08-07,2015-01-27,2020-05-03
645,2014-08-07,2015-01-27,2021-01-01
645,2014-08-07,2015-01-27,2021-08-19
645,2014-08-07,2015-01-27,2022-04-28
645,2014-08-07,2015-01-27,2022-12-18
645,2014-08-07,2015-01-27,2023-07-30
646,2019-08-08,2019-12-31,2021-02-05
646,2019-08-08,2019-12-31,2022-02-15
646,2019-08-08,2019-12-31,2023-02-09
646,2019-08-08,2019-12-31,2023-11-19
647,2012-09-23,2013-02-24,2014-02-04
647,2012-09-23,2013-02-24,2015-01-10
647,2012-09-23,2013-02-24,2015-11-27
647,2012-09-23,2013-02-24,2016-08-31
647,2012-09-23,2013-02-24,2017-05-01
647,2012-09-23,2013-02-24,2018-03-12
647,2012-09-23,2013-02-24,2018-11-12
647,2012-09-23,2013-02-24,2019-07-13
647,2012-09-23,2013-02-24,2020-02-18
647,2012-09-23,2013-02-24,2020-09-24
647,2012-09-23,2013-02-24,2021-04-14
647,2012-09-23,2013-02-24,2021-11-28
647,2012-09-23,2013-02-24,2022-05-25
647,2012-09-23,2013-02-24,2022-12-21
647,2012-09-23,2013-02-24,2023-06-26
647,2012-09-23,2013-02-24,2023-11-23
648,2018-08-24,2018-12-24,2020-01-11
648,2018-08-24,2018-12-24,2021-01-17
648,2018-08-24,2018-12-24,2022-01-06
648,2018-08-24,2018-12-24,2022-11-11
648,2018-08-24,2018-12-24,2023-07-28
649,2017-07-07,2017-08-22,2018-08-13
649,2017-07-07,2017-08-22,2019-04-19
649,2017-07-07,2017-08-22,2020-03-28
649,2017-07-07,2017-08-22,2021-01-12
649,2017-07-07,2017-08-22,2021-10-22
649,2017-07-07,2017-08-22,2022-07-30
649,2017-07-07,2017-08-22,2023-03-11
649,2017-07-07,2017-08-22,2023-11-23
650,2019-03-11,2019-05-14,2020-04-10
650,2019-03-11,2019-05-14,2021-03-24
650,2019-03-11,2019-05-14,2021-12-21
650,2019-03-11,2019-05-14,2022-11-01
650,2019-03-11,2019-05-14,2023-09-06
651,2013-05-28,2013-10-05,2014-11-02
651,2013-05-28,2013-10-05,2015-11-20
651,2013-05-28,2013-10-05,2016-10-04
651,2013-05-28,2013-10-05,2017-09-07
651,2013-05-28,2013-10-05,2018-06-18
651,2013-05-28,2013-10-05,2019-02-25
651,2013-05-28,2013-10-05,2019-10-30
651,2013-05-28,2013-10-05,2020-07-06
651,2013-05-28,2013-10-05,2021-03-17
651,2013-05-28,2013-10-05,2021-10-19
651,2013-05-28,2013-10-05,2022-04-27
651,2013-05-28,2013-10-05,2022-12-04
651,2013-05-28,2013-10-05,2023-05-08
651,2013-05-28,2013-10-05,2023-10-16
652,2012-12-28,2013-02-20,2014-04-25
652,2012-12-28,2013-02-20,2015-04-17
652,2012-12-28,2013-02-20,2016-03-12
652,2012-12-28,2013-02-20,2017-01-01
652,2012-12-28,2013-02-20,2017-10-31
652,2012-12-28,2013-02-20,2018-08-01
652,2012-12-28,2013-02-20,2019-03-25
652,2012-12-28,2013-02-20,2019-11-15
652,2012-12-28,2013-02-20,2020-06-12
652,2012-12-28,2013-02-20,2021-01-17
652,2012-12-28,2013-02-20,2021-08-15
652,2012-12-28,2013-02-20,2022-03-30
652,2012-12-28,2013-02-20,2022-09-18
652,2012-12-28,2013-02-20,2023-03-07
652,2012-12-28,2013-02-20,2023-09-07
653,2018-07-16,2018-10-31,2019-11-17
653,2018-07-16,2018-10-31,2020-10-17
653,2018-07-16,2018-10-31,2021-08-23
653,2018-07-16,2018-10-31,2022-05-01
653,2018-07-16,2018-10-31,2023-01-23
653,2018-07-16,2018-10-31,2023-11-02
654,2012-10-05,2012-11-25,2013-12-17
654,2012-10-05,2012-11-25,2014-11-19
654,2012-10-05,2012-11-25,2015-09-16
654,2012-10-05,2012-11-25,2016-07-31
654,2012-10-05,2012-11-25,2017-07-30
654,2012-10-05,2012-11-25,2018-04-18
654,2012-10-05,2012-11-25,2019-01-03
654,2012-10-05,2012-11-25,2019-09-23
654,2012-10-05,2012-11-25,2020-04-25
654,2012-10-05,2012-11-25,2020-12-25
654,2012-10-05,2012-11-25,2021-06-14
654,2012-10-05,2012-11-25,2021-12-17
654,2012-10-05,2012-11-25,2022-06-13
654,2012-10-05,2012-11-25,2022-12-06
654,2012-10-05,2012-11-25,2023-04-17
654,2012-10-05,2012-11-25,2023-10-12
655,2015-11-12,2015-12-18,2017-01-26
655,2015-11-12,2015-12-18,2018-02-28
655,2015-11-12,2015-12-18,2018-12-22
655,2015-11-12,2015-12-18,2019-08-07
655,2015-11-12,2015-12-18,2020-06-27
655,2015-11-12,2015-12-18,2021-03-20
655,2015-11-12,2015-12-18,2021-11-05
655,2015-11-12,2015-12-18,2022-07-24
655,2015-11-12,2015-12-18,2023-05-10
655,2015-11-12,2015-12-18,2023-12-10
656,2014-11-09,2015-03-04,2016-01-26
656,2014-11-09,2015-03-04,2016-11-09
656,2014-11-09,2015-03-04,2017-11-05
656,2014-11-09,2015-03-04,2018-09-29
656,2014-11-09,2015-03-04,2019-07-05
656,2014-11-09,2015-03-04,2020-05-25
656,2014-11-09,2015-03-04,2020-12-25
656,2014-11-09,2015-03-04,2021-07-31
656,2014-11-09,2015-03-04,2022-03-11
656,2014-11-09,2015-03-04,2022-10-13
656,2014-11-09,2015-03-04,2023-06-13
656,2014-11-09,2015-03-04,2023-12-30
657,2012-08-15,2012-09-10,2013-07-25
657,2012-08-15,2012-09-10,2014-08-14
657,2012-08-15,2012-09-10,2015-05-30
657,2012-08-15,2012-09-10,2016-02-25
657,2012-08-15,2012-09-10,2016-12-05
657,2012-08-15,2012-09-10,2017-09-15
657,2012-08-15,2012-09-10,2018-05-18
657,2012-08-15,2012-09-10,2019-02-11
657,2012-08-15,2012-09-10,2019-09-28
657,2012-08-15,2012-09-10,2020-06-01
657,2012-08-15,2012-09-10,2021-01-08
657,2012-08-15,2012-09-10,2021-08-29
657,2012-08-15,2012-09-10,2022-02-22
657,2012-08-15,2012-09-10,2022-08-31
657,2012-08-15,2012-09-10,2023-01-13
657,2012-08-15,2012-09-10,2023-08-04
658,2018-05-18,2018-06-16,2019-06-05
658,2018-05-18,2018-06-16,2020-05-06
658,2018-05-18,2018-06-16,2021-03-21
658,2018-05-18,2018-06-16,2022-03-22
658,2018-05-18,2018-06-16,2023-01-31
658,2018-05-18,2018-06-16,2023-10-18
659,2011-03-29,2011-08-25,2012-10-06
659,2011-03-29,2011-08-25,2013-10-12
659,2011-03-29,2011-08-25,2014-09-22
659,2011-03-29,2011-08-25,2015-07-19
659,2011-03-29,2011-08-25,2016-04-22
659,2011-03-29,2011-08-25,2017-03-05
659,2011-03-29,2011-08-25,2017-12-29
659,2011-03-29,2011-08-25,2018-09-08
659,2011-03-29,2011-08-25,2019-05-11
659,2011-03-29,2011-08-25,2019-12-12
659,2011-03-29,2011-08-25,2020-05-31
659,2011-03-29,2011-08-25,2020-11-18
659,2011-03-29,2011-08-25,2021-06-06
659,2011-03-29,2011-08-25,2021-12-13
659,2011-03-29,2011-08-25,2022-06-06
659,2011-03-29,2011-08-25,2022-11-07
659,2011-03-29,2011-08-25,2023-04-12
659,2011-03-29,2011-08-25,2023-08-21
660,2013-05-12,2013-05-23,2014-05-15
660,2013-05-12,2013-05-23,2015-03-19
660,2013-05-12,2013-05-23,2016-03-09
660,2013-05-12,2013-05-23,2017-02-20
660,2013-05-12,2013-05-23,2018-02-16
660,2013-05-12,2013-05-23,2018-11-20
660,2013-05-12,2013-05-23,2019-07-06
660,2013-05-12,2013-05-23,2020-02-25
660,2013-05-12,2013-05-23,2020-10-08
660,2013-05-12,2013-05-23,2021-05-16
660,2013-05-12,2013-05-23,2021-12-17
660,2013-05-12,2013-05-23,2022-07-05
660,2013-05-12,2013-05-23,2023-01-17
