Device ID,Manufacture Date,Installation Date,Fault Date,Fault Age,Next Fault Date,Fault Interval Days
438,2019-06-09,2019-06-10,2022-03-15,1009,2023-03-20,370.0
439,2012-11-11,2012-12-27,2014-01-07,376,2015-01-17,375.0
439,2012-11-11,2012-12-27,2015-01-17,751,2015-12-02,319.0
439,2012-11-11,2012-12-27,2015-12-02,1070,2016-10-01,304.0
439,2012-11-11,2012-12-27,2016-10-01,1374,2017-09-03,337.0
439,2012-11-11,2012-12-27,2017-09-03,1711,2018-04-17,226.0
439,2012-11-11,2012-12-27,2018-04-17,1937,2019-01-25,283.0
439,2012-11-11,2012-12-27,2019-01-25,2220,2019-09-22,240.0
439,2012-11-11,2012-12-27,2019-09-22,2460,2020-05-02,223.0
439,2012-11-11,2012-12-27,2020-05-02,2683,2020-11-24,206.0
439,2012-11-11,2012-12-27,2020-11-24,2889,2021-06-21,209.0
439,2012-11-11,2012-12-27,2021-06-21,3098,2022-01-01,194.0
439,2012-11-11,2012-12-27,2022-01-01,3292,2022-06-27,177.0
439,2012-11-11,2012-12-27,2022-06-27,3469,2022-12-06,162.0
439,2012-11-11,2012-12-27,2022-12-06,3631,2023-04-19,134.0
439,2012-11-11,2012-12-27,2023-04-19,3765,2023-09-13,147.0
440,2017-08-29,2017-12-08,2018-12-13,370,2020-01-29,412.0
440,2017-08-29,2017-12-08,2020-01-29,782,2020-11-26,302.0
440,2017-08-29,2017-12-08,2020-11-26,1084,2021-08-27,274.0
440,2017-08-29,2017-12-08,2021-08-27,1358,2022-05-23,269.0
440,2017-08-29,2017-12-08,2022-05-23,1627,2023-02-27,280.0
440,2017-08-29,2017-12-08,2023-02-27,1907,2023-11-29,275.0
441,2014-08-21,2015-01-17,2016-02-16,395,2017-02-26,376.0
441,2014-08-21,2015-01-17,2017-02-26,771,2018-01-05,313.0
441,2014-08-21,2015-01-17,2018-01-05,1084,2019-01-08,368.0
441,2014-08-21,2015-01-17,2019-01-08,1452,2019-10-10,275.0
441,2014-08-21,2015-01-17,2019-10-10,1727,2020-07-09,273.0
441,2014-08-21,2015-01-17,2020-07-09,2000,2021-04-23,288.0
441,2014-08-21,2015-01-17,2021-04-23,2288,2022-01-01,253.0
441,2014-08-21,2015-01-17,2022-01-01,2541,2022-06-25,175.0
441,2014-08-21,2015-01-17,2022-06-25,2716,2023-01-27,216.0
441,2014-08-21,2015-01-17,2023-01-27,2932,2023-09-06,222.0
442,2015-09-17,2015-12-16,2017-01-11,392,2018-01-02,356.0
442,2015-09-17,2015-12-16,2018-01-02,748,2018-12-30,362.0
442,2015-09-17,2015-12-16,2018-12-30,1110,2019-10-09,283.0
442,2015-09-17,2015-12-16,2019-10-09,1393,2020-08-21,317.0
442,2015-09-17,2015-12-16,2020-08-21,1710,2021-05-23,275.0
442,2015-09-17,2015-12-16,2021-05-23,1985,2022-03-20,301.0
442,2015-09-17,2015-12-16,2022-03-20,2286,2023-01-20,306.0
442,2015-09-17,2015-12-16,2023-01-20,2592,2023-10-04,257.0
443,2016-03-27,2016-07-15,2017-10-07,449,2018-10-02,360.0
443,2016-03-27,2016-07-15,2018-10-02,809,2019-07-20,291.0
443,2016-03-27,2016-07-15,2019-07-20,1100,2020-05-18,303.0
443,2016-03-27,2016-07-15,2020-05-18,1403,2021-03-24,310.0
443,2016-03-27,2016-07-15,2021-03-24,1713,2022-01-11,293.0
443,2016-03-27,2016-07-15,2022-01-11,2006,2022-08-25,226.0
443,2016-03-27,2016-07-15,2022-08-25,2232,2023-03-29,216.0
443,2016-03-27,2016-07-15,2023-03-29,2448,2023-11-07,223.0
444,2019-05-30,2019-11-10,2020-12-03,389,2021-11-16,348.0
444,2019-05-30,2019-11-10,2021-11-16,737,2022-09-09,297.0
444,2019-05-30,2019-11-10,2022-09-09,1034,2023-09-05,361.0
445,2011-07-17,2011-09-12,2012-10-28,412,2013-10-30,367.0
445,2011-07-17,2011-09-12,2013-10-30,779,2014-10-28,363.0
445,2011-07-17,2011-09-12,2014-10-28,1142,2015-08-13,289.0
445,2011-07-17,2011-09-12,2015-08-13,1431,2016-05-21,282.0
445,2011-07-17,2011-09-12,2016-05-21,1713,2017-02-17,272.0
445,2011-07-17,2011-09-12,2017-02-17,1985,2017-10-19,244.0
445,2011-07-17,2011-09-12,2017-10-19,2229,2018-06-24,248.0
445,2011-07-17,2011-09-12,2018-06-24,2477,2019-03-16,265.0
445,2011-07-17,2011-09-12,2019-03-16,2742,2019-09-18,186.0
445,2011-07-17,2011-09-12,2019-09-18,2928,2020-03-27,191.0
445,2011-07-17,2011-09-12,2020-03-27,3119,2020-09-22,179.0
445,2011-07-17,2011-09-12,2020-09-22,3298,2021-03-23,182.0
445,2011-07-17,2011-09-12,2021-03-23,3480,2021-09-11,172.0
445,2011-07-17,2011-09-12,2021-09-11,3652,2022-03-07,177.0
445,2011-07-17,2011-09-12,2022-03-07,3829,2022-08-09,155.0
445,2011-07-17,2011-09-12,2022-08-09,3984,2023-01-07,151.0
445,2011-07-17,2011-09-12,2023-01-07,4135,2023-05-31,144.0
445,2011-07-17,2011-09-12,2023-05-31,4279,2023-10-11,133.0
446,2016-10-21,2016-10-22,2017-10-17,360,2018-11-23,402.0
446,2016-10-21,2016-10-22,2018-11-23,762,2020-01-02,405.0
446,2016-10-21,2016-10-22,2020-01-02,1167,2020-11-19,322.0
446,2016-10-21,2016-10-22,2020-11-19,1489,2021-09-04,289.0
446,2016-10-21,2016-10-22,2021-09-04,1778,2022-06-15,284.0
446,2016-10-21,2016-10-22,2022-06-15,2062,2023-01-25,224.0
446,2016-10-21,2016-10-22,2023-01-25,2286,2023-09-26,244.0
447,2014-12-05,2015-02-06,2016-02-24,383,2017-01-08,319.0
447,2014-12-05,2015-02-06,2017-01-08,702,2017-11-19,315.0
447,2014-12-05,2015-02-06,2017-11-19,1017,2018-07-28,251.0
447,2014-12-05,2015-02-06,2018-07-28,1268,2019-04-14,260.0
447,2014-12-05,2015-02-06,2019-04-14,1528,2020-01-30,291.0
447,2014-12-05,2015-02-06,2020-01-30,1819,2020-09-28,242.0
447,2014-12-05,2015-02-06,2020-09-28,2061,2021-07-03,278.0
447,2014-12-05,2015-02-06,2021-07-03,2339,2022-02-02,214.0
447,2014-12-05,2015-02-06,2022-02-02,2553,2022-09-25,235.0
447,2014-12-05,2015-02-06,2022-09-25,2788,2023-04-09,196.0
447,2014-12-05,2015-02-06,2023-04-09,2984,2023-11-04,209.0
448,2019-03-09,2019-05-03,2020-04-15,348,2021-02-25,316.0
448,2019-03-09,2019-05-03,2021-02-25,664,2022-02-17,357.0
448,2019-03-09,2019-05-03,2022-02-17,1021,2023-01-06,323.0
448,2019-03-09,2019-05-03,2023-01-06,1344,2023-09-18,255.0
449,2015-09-06,2015-12-30,2016-11-30,336,2017-12-14,379.0
449,2015-09-06,2015-12-30,2017-12-14,715,2018-12-16,367.0
449,2015-09-06,2015-12-30,2018-12-16,1082,2019-09-03,261.0
449,2015-09-06,2015-12-30,2019-09-03,1343,2020-07-14,315.0
449,2015-09-06,2015-12-30,2020-07-14,1658,2021-03-22,251.0
449,2015-09-06,2015-12-30,2021-03-22,1909,2021-11-30,253.0
449,2015-09-06,2015-12-30,2021-11-30,2162,2022-08-04,247.0
449,2015-09-06,2015-12-30,2022-08-04,2409,2023-05-06,275.0
449,2015-09-06,2015-12-30,2023-05-06,2684,2023-11-18,196.0
450,2010-08-14,2011-01-29,2011-12-17,322,2012-10-16,304.0
450,2010-08-14,2011-01-29,2012-10-16,626,2013-09-12,331.0
450,2010-08-14,2011-01-29,2013-09-12,957,2014-07-22,313.0
450,2010-08-14,2011-01-29,2014-07-22,1270,2015-02-18,211.0
450,2010-08-14,2011-01-29,2015-02-18,1481,2015-12-31,316.0
450,2010-08-14,2011-01-29,2015-12-31,1797,2016-07-27,209.0
450,2010-08-14,2011-01-29,2016-07-27,2006,2017-04-04,251.0
450,2010-08-14,2011-01-29,2017-04-04,2257,2018-01-02,273.0
450,2010-08-14,2011-01-29,2018-01-02,2530,2018-10-05,276.0
450,2010-08-14,2011-01-29,2018-10-05,2806,2019-04-26,203.0
450,2010-08-14,2011-01-29,2019-04-26,3009,2019-10-14,171.0
450,2010-08-14,2011-01-29,2019-10-14,3180,2020-05-16,215.0
450,2010-08-14,2011-01-29,2020-05-16,3395,2020-11-26,194.0
450,2010-08-14,2011-01-29,2020-11-26,3589,2021-05-05,160.0
450,2010-08-14,2011-01-29,2021-05-05,3749,2021-10-01,149.0
450,2010-08-14,2011-01-29,2021-10-01,3898,2022-02-18,140.0
450,2010-08-14,2011-01-29,2022-02-18,4038,2022-07-06,138.0
450,2010-08-14,2011-01-29,2022-07-06,4176,2022-11-23,140.0
450,2010-08-14,2011-01-29,2022-11-23,4316,2023-03-24,121.0
451,2019-03-03,2019-07-24,2020-07-06,348,2021-07-09,368.0
451,2019-03-03,2019-07-24,2021-07-09,716,2022-04-12,277.0
451,2019-03-03,2019-07-24,2022-04-12,993,2023-02-04,298.0
451,2019-03-03,2019-07-24,2023-02-04,1291,2023-10-06,244.0
452,2012-03-08,2012-08-04,2013-05-25,294,2014-06-08,379.0
452,2012-03-08,2012-08-04,2014-06-08,673,2015-03-20,285.0
452,2012-03-08,2012-08-04,2015-03-20,958,2015-12-02,257.0
452,2012-03-08,2012-08-04,2015-12-02,1215,2016-09-14,287.0
452,2012-03-08,2012-08-04,2016-09-14,1502,2017-08-11,331.0
452,2012-03-08,2012-08-04,2017-08-11,1833,2018-05-21,283.0
452,2012-03-08,2012-08-04,2018-05-21,2116,2018-12-08,201.0
452,2012-03-08,2012-08-04,2018-12-08,2317,2019-07-02,206.0
452,2012-03-08,2012-08-04,2019-07-02,2523,2020-02-04,217.0
452,2012-03-08,2012-08-04,2020-02-04,2740,2020-10-24,263.0
452,2012-03-08,2012-08-04,2020-10-24,3003,2021-04-23,181.0
452,2012-03-08,2012-08-04,2021-04-23,3184,2021-10-12,172.0
452,2012-03-08,2012-08-04,2021-10-12,3356,2022-05-08,208.0
452,2012-03-08,2012-08-04,2022-05-08,3564,2022-10-28,173.0
452,2012-03-08,2012-08-04,2022-10-28,3737,2023-04-23,177.0
452,2012-03-08,2012-08-04,2023-04-23,3914,2023-09-09,139.0
453,2020-01-29,2020-07-22,2021-09-08,413,2022-08-11,337.0
453,2020-01-29,2020-07-22,2022-08-11,750,2023-08-06,360.0
454,2016-05-20,2016-07-12,2017-06-04,327,2018-05-16,346.0
454,2016-05-20,2016-07-12,2018-05-16,673,2019-05-11,360.0
454,2016-05-20,2016-07-12,2019-05-11,1033,2020-04-04,329.0
454,2016-05-20,2016-07-12,2020-04-04,1362,2021-01-18,289.0
454,2016-05-20,2016-07-12,2021-01-18,1651,2021-08-28,222.0
454,2016-05-20,2016-07-12,2021-08-28,1873,2022-03-31,215.0
454,2016-05-20,2016-07-12,2022-03-31,2088,2022-10-27,210.0
454,2016-05-20,2016-07-12,2022-10-27,2298,2023-06-10,226.0
455,2018-01-05,2018-05-22,2019-03-29,311,2020-04-15,383.0
455,2018-01-05,2018-05-22,2020-04-15,694,2021-01-25,285.0
455,2018-01-05,2018-05-22,2021-01-25,979,2021-10-20,268.0
455,2018-01-05,2018-05-22,2021-10-20,1247,2022-08-15,299.0
455,2018-01-05,2018-05-22,2022-08-15,1546,2023-06-18,307.0
456,2012-08-17,2013-02-13,2014-03-06,386,2015-04-08,398.0
456,2012-08-17,2013-02-13,2015-04-08,784,2016-01-16,283.0
456,2012-08-17,2013-02-13,2016-01-16,1067,2017-01-22,372.0
456,2012-08-17,2013-02-13,2017-01-22,1439,2017-09-11,232.0
456,2012-08-17,2013-02-13,2017-09-11,1671,2018-05-28,259.0
456,2012-08-17,2013-02-13,2018-05-28,1930,2019-02-25,273.0
456,2012-08-17,2013-02-13,2019-02-25,2203,2019-09-18,205.0
456,2012-08-17,2013-02-13,2019-09-18,2408,2020-04-16,211.0
456,2012-08-17,2013-02-13,2020-04-16,2619,2020-10-30,197.0
456,2012-08-17,2013-02-13,2020-10-30,2816,2021-05-22,204.0
456,2012-08-17,2013-02-13,2021-05-22,3020,2022-01-05,228.0
456,2012-08-17,2013-02-13,2022-01-05,3248,2022-07-11,187.0
456,2012-08-17,2013-02-13,2022-07-11,3435,2022-12-26,168.0
456,2012-08-17,2013-02-13,2022-12-26,3603,2023-04-24,119.0
456,2012-08-17,2013-02-13,2023-04-24,3722,2023-10-09,168.0
457,2014-02-13,2014-04-11,2015-02-07,302,2016-01-19,346.0
457,2014-02-13,2014-04-11,2016-01-19,648,2016-12-19,335.0
457,2014-02-13,2014-04-11,2016-12-19,983,2017-11-25,341.0
457,2014-02-13,2014-04-11,2017-11-25,1324,2018-08-23,271.0
457,2014-02-13,2014-04-11,2018-08-23,1595,2019-05-03,253.0
457,2014-02-13,2014-04-11,2019-05-03,1848,2020-01-09,251.0
457,2014-02-13,2014-04-11,2020-01-09,2099,2020-10-17,282.0
457,2014-02-13,2014-04-11,2020-10-17,2381,2021-07-03,259.0
457,2014-02-13,2014-04-11,2021-07-03,2640,2022-02-07,219.0
457,2014-02-13,2014-04-11,2022-02-07,2859,2022-09-24,229.0
457,2014-02-13,2014-04-11,2022-09-24,3088,2023-02-20,149.0
457,2014-02-13,2014-04-11,2023-02-20,3237,2023-09-10,202.0
458,2011-03-29,2011-07-24,2012-09-25,429,2013-07-27,305.0
458,2011-03-29,2011-07-24,2013-07-27,734,2014-05-20,297.0
458,2011-03-29,2011-07-24,2014-05-20,1031,2015-04-10,325.0
458,2011-03-29,2011-07-24,2015-04-10,1356,2016-02-13,309.0
458,2011-03-29,2011-07-24,2016-02-13,1665,2016-10-31,261.0
458,2011-03-29,2011-07-24,2016-10-31,1926,2017-07-27,269.0
458,2011-03-29,2011-07-24,2017-07-27,2195,2018-04-09,256.0
458,2011-03-29,2011-07-24,2018-04-09,2451,2018-12-04,239.0
458,2011-03-29,2011-07-24,2018-12-04,2690,2019-06-30,208.0
458,2011-03-29,2011-07-24,2019-06-30,2898,2020-02-01,216.0
458,2011-03-29,2011-07-24,2020-02-01,3114,2020-09-09,221.0
458,2011-03-29,2011-07-24,2020-09-09,3335,2021-02-16,160.0
458,2011-03-29,2011-07-24,2021-02-16,3495,2021-07-25,159.0
458,2011-03-29,2011-07-24,2021-07-25,3654,2022-01-06,165.0
458,2011-03-29,2011-07-24,2022-01-06,3819,2022-05-25,139.0
458,2011-03-29,2011-07-24,2022-05-25,3958,2022-09-23,121.0
458,2011-03-29,2011-07-24,2022-09-23,4079,2023-02-27,157.0
458,2011-03-29,2011-07-24,2023-02-27,4236,2023-06-10,103.0
458,2011-03-29,2011-07-24,2023-06-10,4339,2023-10-10,122.0
459,2018-05-26,2018-10-27,2019-11-23,392,2020-11-09,352.0
459,2018-05-26,2018-10-27,2020-11-09,744,2021-09-16,311.0
459,2018-05-26,2018-10-27,2021-09-16,1055,2022-06-16,273.0
459,2018-05-26,2018-10-27,2022-06-16,1328,2023-04-14,302.0
459,2018-05-26,2018-10-27,2023-04-14,1630,2023-12-18,248.0
460,2020-09-05,2021-02-21,2022-02-26,370,2023-02-10,349.0
460,2020-09-05,2021-02-21,2023-02-10,719,2023-12-11,304.0
461,2012-03-26,2012-04-30,2013-05-13,378,2014-04-12,334.0
461,2012-03-26,2012-04-30,2014-04-12,712,2015-03-12,334.0
461,2012-03-26,2012-04-30,2015-03-12,1046,2015-12-20,283.0
461,2012-03-26,2012-04-30,2015-12-20,1329,2016-09-25,280.0
461,2012-03-26,2012-04-30,2016-09-25,1609,2017-09-03,343.0
461,2012-03-26,2012-04-30,2017-09-03,1952,2018-04-29,238.0
461,2012-03-26,2012-04-30,2018-04-29,2190,2018-12-28,243.0
461,2012-03-26,2012-04-30,2018-12-28,2433,2019-08-06,221.0
461,2012-03-26,2012-04-30,2019-08-06,2654,2020-02-18,196.0
461,2012-03-26,2012-04-30,2020-02-18,2850,2020-09-22,217.0
461,2012-03-26,2012-04-30,2020-09-22,3067,2021-04-07,197.0
461,2012-03-26,2012-04-30,2021-04-07,3264,2021-10-27,203.0
461,2012-03-26,2012-04-30,2021-10-27,3467,2022-05-04,189.0
461,2012-03-26,2012-04-30,2022-05-04,3656,2022-10-30,179.0
461,2012-03-26,2012-04-30,2022-10-30,3835,2023-03-19,140.0
461,2012-03-26,2012-04-30,2023-03-19,3975,2023-08-22,156.0
462,2011-10-21,2011-12-23,2012-11-14,327,2013-10-16,336.0
462,2011-10-21,2011-12-23,2013-10-16,663,2014-07-23,280.0
462,2011-10-21,2011-12-23,2014-07-23,943,2015-06-22,334.0
462,2011-10-21,2011-12-23,2015-06-22,1277,2016-05-01,314.0
462,2011-10-21,2011-12-23,2016-05-01,1591,2017-03-14,317.0
462,2011-10-21,2011-12-23,2017-03-14,1908,2017-11-23,254.0
462,2011-10-21,2011-12-23,2017-11-23,2162,2018-08-07,257.0
462,2011-10-21,2011-12-23,2018-08-07,2419,2019-04-19,255.0
462,2011-10-21,2011-12-23,2019-04-19,2674,2019-11-07,202.0
462,2011-10-21,2011-12-23,2019-11-07,2876,2020-05-13,188.0
462,2011-10-21,2011-12-23,2020-05-13,3064,2020-11-11,182.0
462,2011-10-21,2011-12-23,2020-11-11,3246,2021-05-10,180.0
462,2011-10-21,2011-12-23,2021-05-10,3426,2021-10-18,161.0
462,2011-10-21,2011-12-23,2021-10-18,3587,2022-03-24,157.0
462,2011-10-21,2011-12-23,2022-03-24,3744,2022-09-14,174.0
462,2011-10-21,2011-12-23,2022-09-14,3918,2023-02-10,149.0
462,2011-10-21,2011-12-23,2023-02-10,4067,2023-07-06,146.0
462,2011-10-21,2011-12-23,2023-07-06,4213,2023-11-09,126.0
463,2019-10-28,2019-11-22,2020-12-01,375,2021-11-14,348.0
463,2019-10-28,2019-11-22,2021-11-14,723,2022-10-30,350.0
463,2019-10-28,2019-11-22,2022-10-30,1073,2023-10-11,346.0
464,2011-07-01,2011-09-29,2012-10-29,396,2013-08-31,306.0
464,2011-07-01,2011-09-29,2013-08-31,702,2014-09-29,394.0
464,2011-07-01,2011-09-29,2014-09-29,1096,2015-07-07,281.0
464,2011-07-01,2011-09-29,2015-07-07,1377,2016-05-11,309.0
464,2011-07-01,2011-09-29,2016-05-11,1686,2017-01-09,243.0
464,2011-07-01,2011-09-29,2017-01-09,1929,2017-09-21,255.0
464,2011-07-01,2011-09-29,2017-09-21,2184,2018-07-01,283.0
464,2011-07-01,2011-09-29,2018-07-01,2467,2019-01-28,211.0
464,2011-07-01,2011-09-29,2019-01-28,2678,2019-10-21,266.0
464,2011-07-01,2011-09-29,2019-10-21,2944,2020-05-11,203.0
464,2011-07-01,2011-09-29,2020-05-11,3147,2020-12-08,211.0
464,2011-07-01,2011-09-29,2020-12-08,3358,2021-06-14,188.0
464,2011-07-01,2011-09-29,2021-06-14,3546,2021-12-09,178.0
464,2011-07-01,2011-09-29,2021-12-09,3724,2022-04-26,138.0
464,2011-07-01,2011-09-29,2022-04-26,3862,2022-09-19,146.0
464,2011-07-01,2011-09-29,2022-09-19,4008,2023-02-28,162.0
464,2011-07-01,2011-09-29,2023-02-28,4170,2023-07-09,131.0
464,2011-07-01,2011-09-29,2023-07-09,4301,2023-11-17,131.0
465,2013-04-30,2013-07-14,2014-06-24,345,2015-07-13,384.0
465,2013-04-30,2013-07-14,2015-07-13,729,2016-04-21,283.0
465,2013-04-30,2013-07-14,2016-04-21,1012,2017-03-18,331.0
465,2013-04-30,2013-07-14,2017-03-18,1343,2018-01-08,296.0
465,2013-04-30,2013-07-14,2018-01-08,1639,2018-10-03,268.0
465,2013-04-30,2013-07-14,2018-10-03,1907,2019-06-13,253.0
465,2013-04-30,2013-07-14,2019-06-13,2160,2020-02-02,234.0
465,2013-04-30,2013-07-14,2020-02-02,2394,2020-09-13,224.0
465,2013-04-30,2013-07-14,2020-09-13,2618,2021-05-13,242.0
465,2013-04-30,2013-07-14,2021-05-13,2860,2021-11-28,199.0
465,2013-04-30,2013-07-14,2021-11-28,3059,2022-07-19,233.0
465,2013-04-30,2013-07-14,2022-07-19,3292,2023-01-25,190.0
465,2013-04-30,2013-07-14,2023-01-25,3482,2023-07-08,164.0
466,2018-07-18,2018-08-25,2019-09-16,387,2020-06-28,286.0
466,2018-07-18,2018-08-25,2020-06-28,673,2021-04-18,294.0
466,2018-07-18,2018-08-25,2021-04-18,967,2022-02-20,308.0
466,2018-07-18,2018-08-25,2022-02-20,1275,2022-10-26,248.0
466,2018-07-18,2018-08-25,2022-10-26,1523,2023-10-01,340.0
467,2019-10-24,2020-03-02,2021-03-01,364,2022-01-28,333.0
467,2019-10-24,2020-03-02,2022-01-28,697,2022-12-01,307.0
467,2019-10-24,2020-03-02,2022-12-01,1004,2023-08-07,249.0
468,2010-01-17,2010-06-01,2011-08-09,434,2012-09-06,394.0
468,2010-01-17,2010-06-01,2012-09-06,828,2013-07-04,301.0
468,2010-01-17,2010-06-01,2013-07-04,1129,2014-05-30,330.0
468,2010-01-17,2010-06-01,2014-05-30,1459,2015-03-25,299.0
468,2010-01-17,2010-06-01,2015-03-25,1758,2016-01-04,285.0
468,2010-01-17,2010-06-01,2016-01-04,2043,2016-08-08,217.0
468,2010-01-17,2010-06-01,2016-08-08,2260,2017-02-21,197.0
468,2010-01-17,2010-06-01,2017-02-21,2457,2017-11-05,257.0
468,2010-01-17,2010-06-01,2017-11-05,2714,2018-04-27,173.0
468,2010-01-17,2010-06-01,2018-04-27,2887,2018-11-16,203.0
468,2010-01-17,2010-06-01,2018-11-16,3090,2019-05-23,188.0
468,2010-01-17,2010-06-01,2019-05-23,3278,2019-11-15,176.0
468,2010-01-17,2010-06-01,2019-11-15,3454,2020-05-14,181.0
468,2010-01-17,2010-06-01,2020-05-14,3635,2020-10-15,154.0
468,2010-01-17,2010-06-01,2020-10-15,3789,2021-03-27,163.0
468,2010-01-17,2010-06-01,2021-03-27,3952,2021-08-24,150.0
468,2010-01-17,2010-06-01,2021-08-24,4102,2022-02-09,169.0
468,2010-01-17,2010-06-01,2022-02-09,4271,2022-06-01,112.0
468,2010-01-17,2010-06-01,2022-06-01,4383,2022-10-04,125.0
469,2018-11-18,2019-04-29,2020-05-13,380,2021-04-13,335.0
469,2018-11-18,2019-04-29,2021-04-13,715,2022-01-20,282.0
469,2018-11-18,2019-04-29,2022-01-20,997,2023-01-04,349.0
469,2018-11-18,2019-04-29,2023-01-04,1346,2023-11-01,301.0
470,2013-05-28,2013-08-27,2014-09-12,381,2015-10-19,402.0
470,2013-05-28,2013-08-27,2015-10-19,783,2016-09-03,320.0
470,2013-05-28,2013-08-27,2016-09-03,1103,2017-07-04,304.0
470,2013-05-28,2013-08-27,2017-07-04,1407,2018-06-02,333.0
470,2013-05-28,2013-08-27,2018-06-02,1740,2019-01-31,243.0
470,2013-05-28,2013-08-27,2019-01-31,1983,2019-11-27,300.0
470,2013-05-28,2013-08-27,2019-11-27,2283,2020-08-16,263.0
470,2013-05-28,2013-08-27,2020-08-16,2546,2021-03-08,204.0
470,2013-05-28,2013-08-27,2021-03-08,2750,2021-09-24,200.0
470,2013-05-28,2013-08-27,2021-09-24,2950,2022-04-04,192.0
470,2013-05-28,2013-08-27,2022-04-04,3142,2022-09-08,157.0
470,2013-05-28,2013-08-27,2022-09-08,3299,2023-03-16,189.0
470,2013-05-28,2013-08-27,2023-03-16,3488,2023-08-21,158.0
471,2016-01-15,2016-02-01,2016-12-14,317,2017-12-28,379.0
471,2016-01-15,2016-02-01,2017-12-28,696,2018-12-14,351.0
471,2016-01-15,2016-02-01,2018-12-14,1047,2019-09-25,285.0
471,2016-01-15,2016-02-01,2019-09-25,1332,2020-07-23,302.0
471,2016-01-15,2016-02-01,2020-07-23,1634,2021-04-26,277.0
471,2016-01-15,2016-02-01,2021-04-26,1911,2022-02-18,298.0
471,2016-01-15,2016-02-01,2022-02-18,2209,2022-09-24,218.0
471,2016-01-15,2016-02-01,2022-09-24,2427,2023-05-10,228.0
471,2016-01-15,2016-02-01,2023-05-10,2655,2023-12-01,205.0
472,2016-11-29,2017-04-06,2018-04-25,384,2019-03-12,321.0
472,2016-11-29,2017-04-06,2019-03-12,705,2020-01-20,314.0
472,2016-11-29,2017-04-06,2020-01-20,1019,2020-12-24,339.0
472,2016-11-29,2017-04-06,2020-12-24,1358,2021-11-19,330.0
472,2016-11-29,2017-04-06,2021-11-19,1688,2022-09-01,286.0
472,2016-11-29,2017-04-06,2022-09-01,1974,2023-05-12,253.0
473,2012-12-05,2013-05-25,2014-06-14,385,2015-05-31,351.0
473,2012-12-05,2013-05-25,2015-05-31,736,2016-02-26,271.0
473,2012-12-05,2013-05-25,2016-02-26,1007,2017-01-18,327.0
473,2012-12-05,2013-05-25,2017-01-18,1334,2017-10-11,266.0
473,2012-12-05,2013-05-25,2017-10-11,1600,2018-06-06,238.0
473,2012-12-05,2013-05-25,2018-06-06,1838,2019-01-12,220.0
473,2012-12-05,2013-05-25,2019-01-12,2058,2019-09-15,246.0
473,2012-12-05,2013-05-25,2019-09-15,2304,2020-04-16,214.0
473,2012-12-05,2013-05-25,2020-04-16,2518,2020-10-07,174.0
473,2012-12-05,2013-05-25,2020-10-07,2692,2021-05-04,209.0
473,2012-12-05,2013-05-25,2021-05-04,2901,2021-11-16,196.0
473,2012-12-05,2013-05-25,2021-11-16,3097,2022-05-27,192.0
473,2012-12-05,2013-05-25,2022-05-27,3289,2022-11-16,173.0
473,2012-12-05,2013-05-25,2022-11-16,3462,2023-06-11,207.0
473,2012-12-05,2013-05-25,2023-06-11,3669,2023-11-30,172.0
474,2019-06-07,2019-09-23,2020-09-19,362,2021-10-18,394.0
474,2019-06-07,2019-09-23,2021-10-18,756,2022-10-07,354.0
474,2019-06-07,2019-09-23,2022-10-07,1110,2023-06-25,261.0
475,2017-01-09,2017-07-07,2018-06-08,336,2019-05-05,331.0
475,2017-01-09,2017-07-07,2019-05-05,667,2020-03-08,308.0
475,2017-01-09,2017-07-07,2020-03-08,975,2021-01-14,312.0
475,2017-01-09,2017-07-07,2021-01-14,1287,2021-11-26,316.0
475,2017-01-09,2017-07-07,2021-11-26,1603,2022-09-24,302.0
475,2017-01-09,2017-07-07,2022-09-24,1905,2023-06-03,252.0
475,2017-01-09,2017-07-07,2023-06-03,2157,2023-12-26,206.0
476,2015-11-17,2016-04-17,2017-03-29,346,2018-01-25,302.0
476,2015-11-17,2016-04-17,2018-01-25,648,2019-01-27,367.0
476,2015-11-17,2016-04-17,2019-01-27,1015,2019-10-26,272.0
476,2015-11-17,2016-04-17,2019-10-26,1287,2020-09-02,312.0
476,2015-11-17,2016-04-17,2020-09-02,1599,2021-04-20,230.0
476,2015-11-17,2016-04-17,2021-04-20,1829,2022-01-27,282.0
476,2015-11-17,2016-04-17,2022-01-27,2111,2022-09-29,245.0
476,2015-11-17,2016-04-17,2022-09-29,2356,2023-06-27,271.0
477,2020-11-07,2020-12-02,2021-11-11,344,2022-10-10,333.0
477,2020-11-07,2020-12-02,2022-10-10,677,2023-08-28,322.0
478,2014-11-04,2015-05-03,2016-04-20,353,2017-03-19,333.0
478,2014-11-04,2015-05-03,2017-03-19,686,2017-12-03,259.0
478,2014-11-04,2015-05-03,2017-12-03,945,2018-11-12,344.0
478,2014-11-04,2015-05-03,2018-11-12,1289,2019-11-25,378.0
478,2014-11-04,2015-05-03,2019-11-25,1667,2020-09-01,281.0
478,2014-11-04,2015-05-03,2020-09-01,1948,2021-04-17,228.0
478,2014-11-04,2015-05-03,2021-04-17,2176,2021-11-23,220.0
478,2014-11-04,2015-05-03,2021-11-23,2396,2022-07-29,248.0
478,2014-11-04,2015-05-03,2022-07-29,2644,2023-03-14,228.0
478,2014-11-04,2015-05-03,2023-03-14,2872,2023-10-01,201.0
